customer_id,zipcode,lon,lat,station_cd,station_name,line_name,line_cd,l,m,s,dist
5707,2850858,140.15715,35.73489,9931304,女子大,ユーカリが丘線,99313,千葉県,佐倉市,ユーカリが丘,0.004051333731005257
5708,2350021,139.61342,35.42051,9931620,蒔田,ブルーライン,99316,神奈川県,横浜市磯子区,岡村,0.009985030495698407
5709,2440801,139.55975,35.43456,1130808,東戸塚,JR横須賀線,11308,神奈川県,横浜市戸塚区,品濃町,0.005141671420858922
5709,2440801,139.55975,35.43456,1133312,東戸塚,JR湘南新宿ライン,11333,神奈川県,横浜市戸塚区,品濃町,0.005141671420858922
5710,2400036,139.56467,35.44919,1130808,東戸塚,JR横須賀線,11308,神奈川県,横浜市保土ケ谷区,新桜ケ丘,0.02041724626389035
5710,2400036,139.56467,35.44919,1133312,東戸塚,JR湘南新宿ライン,11333,神奈川県,横浜市保土ケ谷区,新桜ケ丘,0.02041724626389035
5712,2220026,139.61899,35.50253,1130604,新横浜,JR横浜線,11306,神奈川県,横浜市港北区,篠原町,0.004597238301418188
5715,2440802,139.56955,35.43412,1130808,東戸塚,JR横須賀線,11308,神奈川県,横浜市戸塚区,平戸,0.0133005949115039
5715,2440802,139.56955,35.43412,1133312,東戸塚,JR湘南新宿ライン,11333,神奈川県,横浜市戸塚区,平戸,0.0133005949115039
5717,2450053,139.53128,35.41978,9931628,踊場,ブルーライン,99316,神奈川県,横浜市戸塚区,上矢部町,0.01915373196013034
5718,2450016,139.49194,35.4231,2900205,いずみ野,相鉄いずみ野線,29002,神奈川県,横浜市泉区,和泉町,0.00709419347072412
5719,2410014,139.56181,35.46043,2900108,西谷,相鉄本線,29001,神奈川県,横浜市旭区,市沢町,0.018089835958341485
5720,2310806,139.66046,35.42822,1130705,山手,JR根岸線,11307,神奈川県,横浜市中区,本牧町,0.014097782307874111
5720,2310806,139.66046,35.42822,1133239,山手,JR京浜東北線,11332,神奈川県,横浜市中区,本牧町,0.014097782307874111
5721,2310023,139.65695,35.44601,9931006,元町・中華街,みなとみらい線,99310,神奈川県,横浜市中区,山下町,0.007424177799600689
5722,2240041,139.58577,35.53597,9931605,仲町台,ブルーライン,99316,神奈川県,横浜市都筑区,仲町台,0.0040087365840280826
5723,2210002,139.64531,35.491,1130602,大口,JR横浜線,11306,神奈川県,横浜市神奈川区,大口通,0.0016873378440653442
5724,2240053,139.56866,35.52361,1130606,鴨居,JR横浜線,11306,神奈川県,横浜市都筑区,池辺町,0.012754494305924343
5725,2380051,139.66245,35.26518,1130817,衣笠,JR横須賀線,11308,神奈川県,横須賀市,不入斗町,0.008186083923341834
5726,2520301,139.43503,35.54141,2500128,相模大野,小田急線,25001,神奈川県,相模原市南区,鵜野森,0.009620313924191541
5726,2520301,139.43503,35.54141,2500201,相模大野,小田急江ノ島線,25002,神奈川県,相模原市南区,鵜野森,0.009620313924191541
5727,2300076,139.6447,35.50582,2600117,妙蓮寺,東急東横線,26001,神奈川県,横浜市鶴見区,馬場,0.013489392758754841
5728,2460035,139.47853,35.45362,2500207,桜ヶ丘,小田急江ノ島線,25002,神奈川県,横浜市瀬谷区,下瀬谷,0.013174201000449337
5729,2210863,139.58331,35.48674,2900107,上星川,相鉄本線,29001,神奈川県,横浜市神奈川区,羽沢町,0.019318279944136027
5730,2400007,139.5892,35.45764,2900105,星川,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,明神台,0.005703287823707435
5732,2310822,139.66765,35.41761,1130705,山手,JR根岸線,11307,神奈川県,横浜市中区,本牧元町,0.023165439473503347
5732,2310822,139.66765,35.41761,1133239,山手,JR京浜東北線,11332,神奈川県,横浜市中区,本牧元町,0.023165439473503347
5733,2210801,139.6066,35.48436,9931610,片倉町,ブルーライン,99316,神奈川県,横浜市神奈川区,神大寺,0.0058456775484116786
5734,2220035,139.60414,35.50598,1130605,小机,JR横浜線,11306,神奈川県,横浜市港北区,鳥山町,0.005046426260243208
5736,2320006,139.60492,35.43486,2700131,井土ヶ谷,京急本線,27001,神奈川県,横浜市南区,南太田,0.0044167097482214444
5737,2260011,139.54427,35.50989,9934301,中山,グリーンライン,99343,神奈川県,横浜市緑区,中山町,0.006481652644196792
5738,2200071,139.60762,35.46443,2900102,平沼橋,相鉄本線,29001,神奈川県,横浜市西区,浅間台,0.010132539365822982
5739,2200003,139.61343,35.46724,9931613,横浜,ブルーライン,99316,神奈川県,横浜市西区,楠町,0.00663443441448189
5740,2440004,139.51111,35.37021,1130107,大船,JR東海道本線(東京～熱海),11301,神奈川県,横浜市戸塚区,小雀町,0.026096778057835446
5740,2440004,139.51111,35.37021,1130712,大船,JR根岸線,11307,神奈川県,横浜市戸塚区,小雀町,0.026096778057835446
5740,2440004,139.51111,35.37021,1130810,大船,JR横須賀線,11308,神奈川県,横浜市戸塚区,小雀町,0.026096778057835446
5740,2440004,139.51111,35.37021,1132801,大船,JR成田エクスプレス,11328,神奈川県,横浜市戸塚区,小雀町,0.026096778057835446
5740,2440004,139.51111,35.37021,1133246,大船,JR京浜東北線,11332,神奈川県,横浜市戸塚区,小雀町,0.026096778057835446
5740,2440004,139.51111,35.37021,1133314,大船,JR湘南新宿ライン,11333,神奈川県,横浜市戸塚区,小雀町,0.026096778057835446
5741,2120057,139.66769,35.54937,1130805,新川崎,JR横須賀線,11308,神奈川県,川崎市幸区,北加瀬,0.0044943383272763445
5741,2120057,139.66769,35.54937,1133309,新川崎,JR湘南新宿ライン,11333,神奈川県,川崎市幸区,北加瀬,0.0044943383272763445
5742,2390841,139.68802,35.21033,2700505,ＹＲＰ野比,京急久里浜線,27005,神奈川県,横須賀市,野比,0.003510057691828914
5743,2230052,139.64621,35.53602,2600114,綱島,東急東横線,26001,神奈川県,横浜市港北区,綱島東,0.011334681115943655
5745,2200071,139.60762,35.46443,2900102,平沼橋,相鉄本線,29001,神奈川県,横浜市西区,浅間台,0.010132539365822982
5746,2310023,139.65695,35.44601,9931006,元町・中華街,みなとみらい線,99310,神奈川県,横浜市中区,山下町,0.007424177799600689
5748,2440816,139.54013,35.39376,1130106,戸塚,JR東海道本線(東京～熱海),11301,神奈川県,横浜市戸塚区,上倉田町,0.008872129845769478
5748,2440816,139.54013,35.39376,1130809,戸塚,JR横須賀線,11308,神奈川県,横浜市戸塚区,上倉田町,0.008872129845769478
5748,2440816,139.54013,35.39376,1132802,戸塚,JR成田エクスプレス,11328,神奈川県,横浜市戸塚区,上倉田町,0.008872129845769478
5748,2440816,139.54013,35.39376,1133313,戸塚,JR湘南新宿ライン,11333,神奈川県,横浜市戸塚区,上倉田町,0.008872129845769478
5749,2210854,139.60867,35.47324,9931611,三ツ沢上町,ブルーライン,99316,神奈川県,横浜市神奈川区,三ツ沢南町,0.00463933411170529
5750,2210864,139.58582,35.49806,1130605,小机,JR横浜線,11306,神奈川県,横浜市神奈川区,菅田町,0.01745740009277954
5751,2460034,139.48567,35.44651,2900205,いずみ野,相鉄いずみ野線,29002,神奈川県,横浜市瀬谷区,南瀬谷,0.019523729177598526
5752,2410805,139.52206,35.48997,2900110,二俣川,相鉄本線,29001,神奈川県,横浜市旭区,都岡町,0.0285023654106062
5752,2410805,139.52206,35.48997,2900201,二俣川,相鉄いずみ野線,29002,神奈川県,横浜市旭区,都岡町,0.0285023654106062
5753,2540035,139.35173,35.3316,1130111,平塚,JR東海道本線(東京～熱海),11301,神奈川県,平塚市,宮の前,0.0047685530300117995
5754,2430431,139.40234,35.46582,2900117,かしわ台,相鉄本線,29001,神奈川県,海老名市,上今泉,0.01354255873163691
5756,2210813,139.62579,35.48103,2600119,東白楽,東急東横線,26001,神奈川県,横浜市神奈川区,二本榎,0.004357582471980357
5757,2200003,139.61343,35.46724,9931613,横浜,ブルーライン,99316,神奈川県,横浜市西区,楠町,0.00663443441448189
5758,2410005,139.54929,35.48118,2900109,鶴ヶ峰,相鉄本線,29001,神奈川県,横浜市旭区,白根,0.00615612028797381
5759,1120003,139.74944,35.70805,2800204,後楽園,東京メトロ丸ノ内線,28002,東京都,文京区,春日,0.0024287610010234576
5759,1120003,139.74944,35.70805,2800909,後楽園,東京メトロ南北線,28009,東京都,文京区,春日,0.0024287610010234576
5761,2200073,139.61563,35.46213,2900102,平沼橋,相鉄本線,29001,神奈川県,横浜市西区,岡野,0.002180805814364902
5762,2300024,139.68161,35.51623,2700117,鶴見市場,京急本線,27001,神奈川県,横浜市鶴見区,市場下町,0.004999659588404931
5763,2310843,139.65613,35.43229,1130705,山手,JR根岸線,11307,神奈川県,横浜市中区,本郷町,0.011105684400341188
5763,2310843,139.65613,35.43229,1133239,山手,JR京浜東北線,11332,神奈川県,横浜市中区,本郷町,0.011105684400341188
5764,2200021,139.62349,35.45905,9931614,高島町,ブルーライン,99316,神奈川県,横浜市西区,桜木町（４～７丁目）,5.381765509457891e-4
5766,2350023,139.60948,35.3897,2700134,屏風浦,京急本線,27001,神奈川県,横浜市磯子区,森,0.004566971096915027
5767,2310831,139.64821,35.42378,1130705,山手,JR根岸線,11307,神奈川県,横浜市中区,矢口台,0.003586717998397047
5767,2310831,139.64821,35.42378,1133239,山手,JR京浜東北線,11332,神奈川県,横浜市中区,矢口台,0.003586717998397047
5768,2360057,139.61823,35.35773,2700137,能見台,京急本線,27001,神奈川県,横浜市金沢区,能見台,0.011353185147779884
5769,2200006,139.60747,35.46739,9931611,三ツ沢上町,ブルーライン,99316,神奈川県,横浜市西区,宮ケ谷,0.009368677654826402
5771,2200044,139.62595,35.45252,1130702,桜木町,JR根岸線,11307,神奈川県,横浜市西区,紅葉ケ丘,0.005128082000122988
5771,2200044,139.62595,35.45252,1133236,桜木町,JR京浜東北線,11332,神奈川県,横浜市西区,紅葉ケ丘,0.005128082000122988
5773,2200002,139.61171,35.46842,9931613,横浜,ブルーライン,99316,神奈川県,横浜市西区,南軽井沢,0.008602420589589696
5774,2210852,139.61569,35.47833,9931612,三ツ沢下町,ブルーライン,99316,神奈川県,横浜市神奈川区,三ツ沢下町,0.0020197831566759195
5775,1440031,139.72801,35.56185,2700112,京急蒲田,京急本線,27001,東京都,大田区,東蒲田,0.004455463724473817
5775,1440031,139.72801,35.56185,2700201,京急蒲田,京急空港線,27002,東京都,大田区,東蒲田,0.004455463724473817
5776,2200071,139.60762,35.46443,2900102,平沼橋,相鉄本線,29001,神奈川県,横浜市西区,浅間台,0.010132539365822982
5777,2200071,139.60762,35.46443,2900102,平沼橋,相鉄本線,29001,神奈川県,横浜市西区,浅間台,0.010132539365822982
5778,2210021,139.65273,35.4856,1133233,新子安,JR京浜東北線,11332,神奈川県,横浜市神奈川区,子安通,0.0025158322678638335
5780,2360042,139.59999,35.34021,2700402,六浦,京急逗子線,27004,神奈川県,横浜市金沢区,釜利谷東,0.020980185032558073
5781,2200051,139.617,35.45504,2700127,戸部,京急本線,27001,神奈川県,横浜市西区,中央,0.003014113634238279
5783,2210013,139.65225,35.49142,1133233,新子安,JR京浜東北線,11332,神奈川県,横浜市神奈川区,新子安,0.005035415772302808
5784,2210852,139.61569,35.47833,9931612,三ツ沢下町,ブルーライン,99316,神奈川県,横浜市神奈川区,三ツ沢下町,0.0020197831566759195
5785,2210053,139.64047,35.4705,2700124,仲木戸,京急本線,27001,神奈川県,横浜市神奈川区,橋本町,0.00902371015713014
5786,2240037,139.58229,35.53992,9931605,仲町台,ブルーライン,99316,神奈川県,横浜市都筑区,茅ケ崎南,0.008767261202919006
5787,2340054,139.59081,35.36632,1130709,洋光台,JR根岸線,11307,神奈川県,横浜市港南区,港南台,0.013852147450849134
5787,2340054,139.59081,35.36632,1133243,洋光台,JR京浜東北線,11332,神奈川県,横浜市港南区,港南台,0.013852147450849134
5788,1400015,139.7234,35.59614,1130804,西大井,JR横須賀線,11308,東京都,品川区,西大井,0.005725278770503301
5788,1400015,139.7234,35.59614,1133308,西大井,JR湘南新宿ライン,11333,東京都,品川区,西大井,0.005725278770503301
5789,2200003,139.61343,35.46724,9931613,横浜,ブルーライン,99316,神奈川県,横浜市西区,楠町,0.00663443441448189
5791,2330008,139.59583,35.41423,2700133,上大岡,京急本線,27001,神奈川県,横浜市港南区,最戸,0.004865863541038265
5792,2440803,139.56497,35.42317,1130808,東戸塚,JR横須賀線,11308,神奈川県,横浜市戸塚区,平戸町,0.010883127537607572
5792,2440803,139.56497,35.42317,1133312,東戸塚,JR湘南新宿ライン,11333,神奈川県,横浜市戸塚区,平戸町,0.010883127537607572
5793,2330000,139.59117,35.40063,9931623,港南中央,ブルーライン,99316,神奈川県,横浜市港南区,以下に掲載がない場合,4.695795992190461e-4
5794,2350035,139.6055,35.3852,2700134,屏風浦,京急本線,27001,神奈川県,横浜市磯子区,田中,0.010220144079221172
5795,2340051,139.57706,35.39169,9931624,上永谷,ブルーライン,99316,神奈川県,横浜市港南区,日野,0.010630419088632262
5796,2200051,139.617,35.45504,2700127,戸部,京急本線,27001,神奈川県,横浜市西区,中央,0.003014113634238279
5797,2110025,139.65547,35.56402,2600112,元住吉,東急東横線,26001,神奈川県,川崎市中原区,木月,0.0018598085923096405
5797,2110025,139.65547,35.56402,2600212,元住吉,東急目黒線,26002,神奈川県,川崎市中原区,木月,0.0018598085923096405
5800,2210005,139.63998,35.50375,2600117,妙蓮寺,東急東横線,26001,神奈川県,横浜市神奈川区,松見町,0.008411934200886742
5801,2410034,139.52632,35.47975,2900110,二俣川,相鉄本線,29001,神奈川県,横浜市旭区,今宿南町,0.01743872111136832
5801,2410034,139.52632,35.47975,2900201,二俣川,相鉄いずみ野線,29002,神奈川県,横浜市旭区,今宿南町,0.01743872111136832
5802,2320055,139.60664,35.42899,9931620,蒔田,ブルーライン,99316,神奈川県,横浜市南区,中島町,0.003608921445518498
5803,2400003,139.60089,35.45546,2900104,天王町,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,天王町,0.0022242913478293714
5804,2200001,139.60991,35.47016,9931611,三ツ沢上町,ブルーライン,99316,神奈川県,横浜市西区,北軽井沢,0.007804561550800621
5805,2400023,139.6002,35.44351,1130807,保土ケ谷,JR横須賀線,11308,神奈川県,横浜市保土ケ谷区,岩井町,0.0032789536440702457
5805,2400023,139.6002,35.44351,1133311,保土ケ谷,JR湘南新宿ライン,11333,神奈川県,横浜市保土ケ谷区,岩井町,0.0032789536440702457
5806,2310851,139.64165,35.42501,1130705,山手,JR根岸線,11307,神奈川県,横浜市中区,山元町,0.0051321326950833175
5806,2310851,139.64165,35.42501,1133239,山手,JR京浜東北線,11332,神奈川県,横浜市中区,山元町,0.0051321326950833175
5807,2210863,139.58331,35.48674,2900107,上星川,相鉄本線,29001,神奈川県,横浜市神奈川区,羽沢町,0.019318279944136027
5808,2400064,139.59615,35.46399,2900105,星川,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,峰岡町,0.005519627886003868
5809,2400043,139.57784,35.46476,2900107,上星川,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,坂本町,0.003690121949193138
5810,2470056,139.54001,35.3519,9932601,大船,湘南モノレール,99326,神奈川県,鎌倉市,大船,0.00865517937423078
5811,2450002,139.52702,35.4473,2900202,南万騎が原,相鉄いずみ野線,29002,神奈川県,横浜市泉区,緑園,0.0052655730932191485
5812,2330007,139.59367,35.40992,9931622,上大岡,ブルーライン,99316,神奈川県,横浜市港南区,大久保,0.0025215047094875945
5814,2510056,139.45752,35.34458,1130109,辻堂,JR東海道本線(東京～熱海),11301,神奈川県,藤沢市,羽鳥,0.012971148175854373
5815,2450002,139.52702,35.4473,2900202,南万騎が原,相鉄いずみ野線,29002,神奈川県,横浜市泉区,緑園,0.0052655730932191485
5816,2470034,139.56604,35.3542,1130711,本郷台,JR根岸線,11307,神奈川県,横浜市栄区,桂台中,0.0209541179962188
5816,2470034,139.56604,35.3542,1133245,本郷台,JR京浜東北線,11332,神奈川県,横浜市栄区,桂台中,0.0209541179962188
